fieldId,fov,ra,dec,gl,gb,el,eb
2810,3.5,159.774205,3.595723,-116.213148,50.607268,160.032945,-4.571622
2811,3.5,344.225787,3.595779,76.51946,-48.677768,-13.058242,9.52406
2812,3.5,15.774213,3.595779,128.611178,-59.147346,15.984208,-2.887556
2813,3.5,303.774217,3.595781,46.109222,-16.767157,-52.928279,22.800844
2814,3.5,56.225783,3.595781,-176.500051,-38.106901,54.854049,-15.809757
2815,3.5,272.225783,3.595781,31.287527,11.098929,-87.437722,27.015161
2816,3.5,87.774217,3.595781,-157.318203,-11.687343,87.707232,-19.824616
2817,3.5,306.891203,3.863689,47.995067,-19.322897,-49.594355,22.285694
2818,3.5,53.108797,3.863689,-179.347484,-40.316189,51.788445,-14.807841
2819,3.5,341.108818,3.863745,73.331923,-46.414953,-15.869325,10.971325
2820,3.5,18.891182,3.863745,134.495359,-58.46528,18.967909,-3.822642
2821,3.5,234.891185,3.863746,10.340508,43.652587,-128.405991,22.735736
2822,3.5,125.108815,3.863746,-140.135021,21.527224,126.562342,-15.238324
2823,3.5,197.108839,3.863748,-46.433622,66.383909,-165.663302,10.286782
2824,3.5,162.891161,3.863748,-113.227569,53.127414,162.818124,-3.148789
2825,3.5,269.108822,3.863748,30.086491,13.992374,-90.931962,27.299294
2826,3.5,90.891178,3.863748,-156.052291,-8.824697,91.012334,-19.571976
2827,3.5,266.000958,4.126743,28.866072,16.872908,-94.429204,27.502966
2828,3.5,93.999042,4.126743,-154.816779,-5.964594,94.294028,-19.253268
2829,3.5,194.000966,4.126743,-54.156458,66.972675,-168.665813,9.323566
2830,3.5,165.999034,4.126743,-109.898218,55.560356,165.583089,-1.716912
2831,3.5,309.999031,4.126744,49.940443,-21.845792,-46.295995,21.712348
2832,3.5,50.000969,4.126744,177.619599,-42.438459,48.764364,-13.762373
2833,3.5,237.99908,4.1268,12.972114,41.221226,-125.198355,23.732861
2834,3.5,122.00092,4.1268,-141.908473,18.898095,123.368056,-15.689371
2835,3.5,338.000948,4.126801,70.419984,-44.073918,-18.694881,12.394435
2836,3.5,21.999052,4.126801,140.091658,-57.521866,21.950246,-4.73727
2837,3.5,241.103302,4.370346,15.40104,38.735222,-121.947326,24.654406
2838,3.5,118.896698,4.370346,-143.617321,16.254358,120.167672,-16.099986
2839,3.5,313.1033,4.370347,51.945358,-24.344314,-43.033261,21.06888
2840,3.5,46.8967,4.370347,174.391245,-44.476634,45.77102,-12.688967
2841,3.5,334.896691,4.370348,67.730651,-41.673756,-21.548588,13.779066
2842,3.5,25.103309,4.370348,145.36715,-56.353112,24.93248,-5.643962
2843,3.5,190.896691,4.370348,-62.116653,67.165104,-171.643488,8.330854
2844,3.5,169.103309,4.370348,-106.137679,57.882169,168.341607,-0.289936
2845,3.5,262.896701,4.370349,27.603728,19.737681,-97.929844,27.611977
2846,3.5,97.103299,4.370349,-153.590225,-3.1101,97.55633,-18.883865
2847,3.5,259.790192,4.576897,26.271845,22.582329,-101.432783,27.608817
2848,3.5,100.209808,4.576897,-152.348589,-0.265049,100.805389,-18.482041
2849,3.5,244.209837,4.576899,17.639412,36.189763,-118.644316,25.481322
2850,3.5,115.790163,4.576899,-145.258597,13.586055,116.958999,-16.486667
2851,3.5,331.790192,4.5769,65.213156,-39.23112,-24.445276,15.107977
2852,3.5,28.209808,4.5769,150.319763,-54.996302,27.915637,-6.558171
2853,3.5,187.790204,4.576952,-70.060742,66.935809,-174.596458,7.293755
2854,3.5,172.209796,4.576952,-101.842407,60.059109,171.109204,1.115552
2855,3.5,316.209813,4.576953,54.008132,-26.829058,-39.807593,20.340517
2856,3.5,43.790187,4.576953,170.958032,-46.435699,42.795685,-11.605407
2857,3.5,328.677999,4.728599,62.823607,-36.761155,-27.397093,16.362217
2858,3.5,31.322001,4.728599,154.965907,-53.486679,30.899059,-7.494989
2859,3.5,247.322033,4.728601,19.694812,33.581389,-115.285467,26.193138
2860,3.5,112.677967,4.728601,-146.827346,10.885113,113.74121,-16.865813
2861,3.5,319.322055,4.728601,56.126365,-29.309565,-36.623494,19.512903
2862,3.5,40.677945,4.728601,167.310636,-48.319464,39.826865,-10.529976
2863,3.5,256.678001,4.728603,24.841273,25.39966,-104.932298,27.476152
2864,3.5,103.321999,4.728603,-151.06878,2.564806,104.046539,-18.065973
2865,3.5,184.677989,4.728603,-77.712144,66.279843,-177.522659,6.197891
2866,3.5,175.322011,4.728603,-96.906661,62.045802,173.899603,2.481876
2867,3.5,181.560119,4.80938,-84.827425,65.216009,179.582197,5.032079
2868,3.5,178.439881,4.80938,-91.245218,63.785554,176.72251,3.791775
2869,3.5,250.43988,4.809381,21.573047,30.909713,-111.873299,26.77031
2870,3.5,109.56012,4.809381,-148.318375,8.146805,110.515182,-17.25168
2871,3.5,322.439888,4.809383,58.298299,-31.792094,-33.488631,18.575017
2872,3.5,37.560112,4.809383,163.439271,-50.128165,36.856374,-9.479723
2873,3.5,325.560109,4.809383,60.526682,-34.277804,-30.411341,17.522799
2874,3.5,34.439891,4.809383,159.330779,-51.855721,33.88026,-8.466884
2875,3.5,253.560152,4.809384,23.283114,28.179289,-108.417364,27.19914
2876,3.5,106.439848,4.809384,-149.730213,5.37149,107.282982,-17.65225
2877,3.5,217.60661,5.090317,-5.722802,57.728247,-146.426642,18.855267
2878,3.5,142.39339,5.090317,-131.769309,37.209537,143.145511,-9.228393
2879,3.5,286.393406,5.090318,39.072689,-0.812738,-71.456988,27.483703
2880,3.5,73.606594,5.090318,-166.166958,-23.124684,72.937236,-17.378698
2881,3.5,214.393397,5.09032,-10.28416,59.889545,-149.598484,17.770516
2882,3.5,145.606603,5.09032,-129.661393,39.953588,146.207077,-8.18657
2883,3.5,289.606629,5.090321,40.55153,-3.651804,-67.89093,27.041204
2884,3.5,70.393371,5.090321,-168.07877,-25.811026,69.615128,-16.966987
2885,3.5,358.393354,5.090321,97.306895,-54.876623,0.625094,5.308268
2886,3.5,1.606646,5.090321,102.595338,-55.993938,3.569673,4.031069
2887,3.5,220.811414,5.208537,-1.527433,55.518757,-143.268639,20.010063
2888,3.5,139.188586,5.208537,-133.864854,34.504192,140.032377,-10.11392
2889,3.5,211.188574,5.208597,-15.268031,61.974916,-152.772894,16.763747
2890,3.5,148.811426,5.208597,-127.538313,42.721767,149.198297,-6.998595
2891,3.5,283.188542,5.208598,37.719273,2.080574,-75.023942,27.967317
2892,3.5,76.811458,5.208598,-164.457266,-20.353211,76.278104,-17.600899
2893,3.5,292.811465,5.208598,42.154973,-6.417935,-64.338901,26.643211
2894,3.5,67.188535,5.208598,-170.199003,-28.388006,66.339502,-16.370652
2895,3.5,355.188527,5.208599,92.445167,-53.426941,-2.270017,6.691193
2896,3.5,4.811473,5.208599,108.204564,-56.739826,6.550624,2.869789
2897,3.5,223.994752,5.419896,2.326192,53.268608,-140.124031,21.205265
2898,3.5,136.005248,5.419896,-135.927893,31.837609,136.891786,-10.858896
2899,3.5,295.994804,5.419897,43.862114,-9.106936,-60.815187,26.269154
2900,3.5,64.005196,5.419897,-172.511499,-30.847925,63.12823,-15.620659
2901,3.5,208.005248,5.419897,-20.769673,63.935821,-155.932732,15.818853
2902,3.5,151.994752,5.419897,-125.365634,45.489303,152.114283,-5.697586
2903,3.5,352.005221,5.419897,88.045064,-51.711084,-5.116677,8.148337
2904,3.5,7.994779,5.419897,113.98707,-57.113517,9.54784,1.810045
2905,3.5,280.005213,5.419953,36.468983,5.001939,-78.584582,28.465372
2906,3.5,79.994787,5.419953,-162.918716,-17.529355,79.610849,-17.656208
2907,3.5,204.848638,5.689996,-26.899578,65.712672,-159.064082,14.909398
2908,3.5,155.151362,5.689996,-123.087581,48.231486,154.962782,-4.322061
2909,3.5,299.15139,5.69005,45.648039,-11.725894,-57.329797,25.889613
2910,3.5,60.84861,5.69005,-174.994926,-33.195636,59.985874,-14.756156
2911,3.5,83.151382,5.690051,-161.509805,-14.681226,82.918422,-17.578763
2912,3.5,227.151388,5.690051,5.853194,50.975334,-136.982942,22.405087
2913,3.5,132.848612,5.690051,-137.935162,29.200375,133.742741,-11.491448
2914,3.5,276.848561,5.690052,35.288488,7.929123,-82.138378,28.943627
2915,3.5,348.848611,5.690055,84.08263,-49.796867,-7.926961,9.643472
2916,3.5,11.151389,5.690055,119.798276,-57.140117,12.544592,0.826068
2917,3.5,345.714572,5.984243,80.497888,-47.740487,-10.72187,11.143592
2918,3.5,14.285428,5.984243,125.526582,-56.858768,15.53239,-0.112398
2919,3.5,201.714575,5.984245,-33.757555,67.238989,-162.160606,14.0056
2920,3.5,158.285425,5.984245,-120.630433,50.928091,157.7621,-2.906904
2921,3.5,230.285399,5.984245,9.070571,48.630416,-133.827625,23.575766
2922,3.5,129.714601,5.984245,-139.869014,26.576184,130.594008,-12.043687
2923,3.5,302.285391,5.984247,47.4919,-14.291036,-53.885667,25.473388
2924,3.5,57.714609,5.984247,-177.632832,-35.44556,56.903721,-13.814883
2925,3.5,273.714569,5.984247,34.140209,10.848655,-85.691345,29.368239
2926,3.5,86.285431,5.984247,-160.186609,-11.826623,86.196841,-17.404483
2927,3.5,233.414255,6.26211,11.992547,46.21174,-130.62646,24.680857
2928,3.5,126.585745,6.26211,-141.713061,23.935182,127.440683,-12.557029
2929,3.5,342.585777,6.262111,77.202721,-45.585394,-13.536921,12.615659
2930,3.5,17.414223,6.262111,131.115428,-56.319877,18.513104,-1.045986
2931,3.5,198.585762,6.262112,-41.413511,68.434895,-165.224887,13.067401
2932,3.5,161.414238,6.262112,-117.884937,53.561086,160.546008,-1.486731
2933,3.5,270.585745,6.262114,32.974476,13.756989,-89.261052,29.699394
2934,3.5,89.414255,6.262114,-158.896199,-8.972715,89.459227,-17.175289
2935,3.5,305.414235,6.262169,49.375074,-16.833688,-50.476061,24.980977
2936,3.5,54.585765,6.262169,179.58522,-37.627567,53.855577,-12.835996
2937,3.5,267.474758,6.538104,31.8047,16.648383,-92.82717,29.951364
2938,3.5,92.525242,6.538104,-157.650687,-6.124925,92.690466,-16.877562
2939,3.5,236.52521,6.538104,14.669007,43.751572,-127.396962,25.727972
2940,3.5,123.47479,6.538104,-143.488738,21.299285,124.292341,-13.012442
2941,3.5,195.474786,6.538107,-49.713165,69.260331,-168.252533,12.116929
2942,3.5,164.525214,6.538107,-114.827281,56.117982,163.300623,-0.05568
2943,3.5,308.525212,6.538108,51.312575,-19.332189,-47.112943,24.433193
2944,3.5,51.474788,6.538108,176.641032,-39.713775,50.856473,-11.811552
2945,3.5,339.474795,6.538108,74.192642,-43.344416,-16.357708,14.065281
2946,3.5,20.525205,6.538108,136.472143,-55.525462,21.482405,-1.953486
2947,3.5,192.376761,6.798845,-58.447546,69.665422,-171.244774,11.143812
2948,3.5,167.623239,6.798845,-111.36875,58.579621,166.038712,1.372786
2949,3.5,239.623229,6.798905,17.125328,41.249829,-124.130696,26.702877
2950,3.5,120.376771,6.798905,-145.197745,18.661627,121.148298,-13.422593
2951,3.5,336.376738,6.798907,71.419168,-41.0387,-19.197031,15.479294
2952,3.5,23.623262,6.798907,141.559382,-54.508242,24.441305,-2.8462
2953,3.5,311.623218,6.798907,53.304208,-21.793842,-43.796511,23.820239
2954,3.5,48.376782,6.798907,173.528723,-41.706974,47.89699,-10.75641
2955,3.5,264.37673,6.798907,30.610464,19.5203,-96.389468,30.111571
2956,3.5,95.62327,6.798907,-156.429451,-3.286748,95.893667,-16.526111
2957,3.5,242.715528,7.027572,19.379264,38.701423,-120.817207,27.5878
2958,3.5,117.284472,7.027572,-146.838561,16.011462,118.005406,-13.804206
2959,3.5,333.284459,7.02763,68.832265,-38.686038,-22.071031,16.841824
2960,3.5,26.715541,7.02763,146.369199,-53.30324,27.391982,-3.739697
2961,3.5,261.284491,7.027631,29.365392,22.37056,-99.948516,30.163708
2962,3.5,98.715509,7.027631,-155.208292,-0.460736,99.075935,-16.138931
2963,3.5,189.284457,7.027633,-67.301997,69.614742,-174.203527,10.133586
2964,3.5,170.715543,7.027633,-107.395029,60.919544,168.776706,2.783364
2965,3.5,314.715518,7.027635,55.348457,-24.230359,-40.526302,23.12799
2966,3.5,45.284482,7.027635,170.24236,-43.614364,44.963477,-9.687816
2967,3.5,317.807682,7.207725,57.444191,-26.652441,-37.30413,22.343129
2968,3.5,42.192318,7.207725,166.775059,-45.441907,42.043161,-8.622441
2969,3.5,258.192334,7.207725,28.041786,25.195537,-103.501362,30.091832
2970,3.5,101.807666,7.207725,-153.964183,2.34995,102.244455,-15.733258
2971,3.5,330.192326,7.207727,66.388087,-36.301116,-24.993939,18.1363
2972,3.5,29.807674,7.207727,150.910762,-51.942863,30.335944,-4.64883
2973,3.5,186.192281,7.207728,-75.904094,69.098472,-177.129137,9.072242
2974,3.5,173.807719,7.207728,-102.776071,63.100496,171.529768,4.160304
2975,3.5,245.807707,7.207783,21.444406,36.10196,-117.449701,28.364599
2976,3.5,114.192293,7.207783,-148.408932,13.339397,114.860695,-14.173024
2977,3.5,183.09736,7.323649,-83.914182,68.136219,179.97987,7.947862
2978,3.5,176.90264,7.323649,-97.379916,65.072419,174.310222,5.488023
2979,3.5,248.902658,7.323705,23.330499,33.448675,-114.026603,29.014651
2980,3.5,111.097342,7.323705,-149.9054,10.63818,111.712506,-14.543842
2981,3.5,320.902644,7.323708,59.590791,-29.068737,-34.134419,21.454268
2982,3.5,39.097356,7.323708,163.119333,-47.193279,39.125363,-7.576154
2983,3.5,255.097366,7.32371,26.611393,27.989024,-107.040296,29.881519
2984,3.5,104.902634,7.32371,-152.675982,5.140465,105.404931,-15.32508
2985,3.5,327.097376,7.32371,64.049899,-33.896787,-27.97641,19.345676
2986,3.5,32.902624,7.32371,155.202823,-50.456213,33.273321,-5.5867
2987,3.5,324.000036,7.363854,61.790011,-31.483832,-31.023466,20.454769
2988,3.5,35.999964,7.363854,159.266249,-48.867464,36.203086,-6.56198
2989,3.5,180.0,7.363858,-91.102816,66.773533,177.125928,6.75323
2990,3.5,252.000009,7.36386,25.047997,30.742702,-110.553187,29.52298
2991,3.5,107.999991,7.36386,-151.32661,7.904792,108.560571,-14.926785
2992,3.5,215.999998,7.498141,-4.623779,60.562029,-148.888444,20.580803
2993,3.5,144.000002,7.498141,-133.420513,39.793806,143.890443,-6.435026
2994,3.5,288.000023,7.498197,41.94589,-1.120583,-69.287653,29.656
2995,3.5,71.999977,7.498197,-169.308849,-23.147437,71.594388,-14.793502
2996,3.5,0.0,7.498197,101.316685,-53.201121,3.065613,6.876422
2997,3.5,284.763512,7.570151,40.53605,1.762623,-72.947154,30.142502
2998,3.5,75.236488,7.570151,-167.478792,-20.424735,74.901492,-15.094545
2999,3.5,219.236502,7.570209,-0.223498,58.26106,-145.676203,21.732492
3000,3.5,140.763498,7.570209,-135.476189,37.017726,140.802387,-7.384875
3001,3.5,291.236538,7.57021,43.507378,-3.925409,-65.633862,29.235151
3002,3.5,68.763462,7.57021,-171.367721,-25.752886,68.321624,-14.279557
3003,3.5,356.763469,7.57021,96.444845,-51.95942,0.129697,8.229175
3004,3.5,3.236531,7.57021,106.52845,-54.071083,6.053112,5.659138
3005,3.5,212.763516,7.570211,-9.431045,62.823282,-152.115686,19.527197
3006,3.5,147.236484,7.570211,-131.38908,42.616154,146.911397,-5.308283
3007,3.5,222.452166,7.766597,3.80916,55.936554,-142.486928,22.954882
3008,3.5,137.547834,7.766597,-137.532684,34.296646,137.67758,-8.165502
3009,3.5,209.547824,7.766602,-14.75023,64.999375,-155.335928,18.562914
3010,3.5,150.452176,7.766602,-129.362504,45.457684,149.849499,-4.035392
3011,3.5,294.452143,7.766655,45.200037,-6.637282,-62.005869,28.865619
3012,3.5,65.547857,7.766655,-173.639171,-28.222459,65.112197,-13.578648
3013,3.5,353.547826,7.766655,91.992705,-50.40652,-2.745805,9.68769
3014,3.5,6.452174,7.766655,111.9396,-54.557176,9.067079,4.571352
3015,3.5,281.547804,7.766661,39.264507,4.692447,-76.598246,30.672398
3016,3.5,78.452196,7.766661,-165.856988,-17.623826,78.207696,-15.197777
3017,3.5,225.635495,8.045478,7.485891,53.586102,-139.313037,24.203381
3018,3.5,134.364505,8.045478,-139.552316,31.622841,134.544157,-8.809922
3019,3.5,278.364483,8.045528,38.094142,7.636229,-80.236601,31.20312
3020,3.5,81.635517,8.045528,-164.398011,-14.78531,81.486918,-15.144281
3021,3.5,206.364495,8.045532,-20.73895,67.025866,-158.52695,17.656654
3022,3.5,153.635505,8.045532,-127.285791,48.28717,152.70766,-2.664699
3023,3.5,297.635538,8.04559,46.988475,-9.260877,-58.420004,28.511306
3024,3.5,62.364462,8.04559,-176.089882,-30.559546,61.977857,-12.738793
3025,3.5,350.364503,8.045593,87.965313,-48.621401,-5.570218,11.205936
3026,3.5,9.635497,8.045593,117.403651,-54.687673,12.081786,3.58278
3027,3.5,228.788699,8.360561,10.818127,51.196843,-136.133556,25.433151
3028,3.5,131.211301,8.360561,-141.503294,28.976498,131.416847,-9.360749
3029,3.5,347.211281,8.360561,84.313186,-46.674642,-8.367569,12.739449
3030,3.5,12.788719,8.360561,122.811325,-54.511121,15.082199,2.653327
3031,3.5,203.211327,8.360562,-27.580467,68.827668,-161.676494,16.768584
3032,3.5,156.788673,8.360562,-125.07757,51.080049,155.505629,-1.243394
3033,3.5,275.211317,8.360616,36.978257,10.573152,-83.86906,31.689665
3034,3.5,84.788683,8.360616,-163.047926,-11.936753,84.730941,-14.981517
3035,3.5,300.78873,8.360616,48.83994,-11.815623,-54.882947,28.130411
3036,3.5,59.21127,8.360616,-178.689542,-32.783454,58.911563,-11.810096
3037,3.5,200.064454,8.65422,-35.477397,70.308387,-164.786859,15.840787
3038,3.5,159.935546,8.65422,-122.603772,53.819026,158.288967,0.1801
3039,3.5,87.935522,8.65422,-161.734596,-9.08983,87.957926,-14.769296
3040,3.5,272.06442,8.654277,35.849079,13.497718,-87.52258,32.075662
3041,3.5,303.93555,8.654278,50.723496,-14.346733,-51.385024,27.665746
3042,3.5,56.06445,8.654278,178.585004,-34.940232,55.878222,-10.847736
3043,3.5,344.0645,8.654282,80.937516,-44.623663,-11.186493,14.242261
3044,3.5,15.9355,8.654282,128.121819,-54.093433,18.069166,1.724374
3045,3.5,231.935515,8.654282,13.81199,48.733778,-132.903516,26.593557
3046,3.5,128.064485,8.654282,-143.354604,26.315029,128.28991,-9.877807
3047,3.5,235.055202,8.950029,16.534176,46.241607,-129.65185,27.698371
3048,3.5,124.944798,8.950029,-145.134737,23.671252,125.177967,-10.331647
3049,3.5,196.944818,8.950029,-44.310844,71.415887,-167.849474,14.907133
3050,3.5,163.055182,8.950029,-119.862437,56.491471,161.032935,1.616955
3051,3.5,268.944826,8.950029,34.73235,16.400748,-91.165675,32.384149
3052,3.5,91.055174,8.950029,-160.481911,-6.25243,91.145205,-14.484671
3053,3.5,307.055168,8.950085,52.657258,-16.821141,-47.945115,27.149415
3054,3.5,52.944832,8.950085,175.716992,-36.990858,52.902544,-9.836511
3055,3.5,340.944791,8.950087,77.854059,-42.478743,-14.001469,15.724926
3056,3.5,19.055209,8.950087,133.238511,-53.424992,21.034592,0.828327
3057,3.5,238.15213,9.234639,19.016986,43.721596,-126.370328,28.73378
3058,3.5,121.84787,9.234639,-146.845853,21.039007,122.081161,-10.735113
3059,3.5,193.847884,9.234639,-53.895558,72.08203,-170.865492,13.957676
3060,3.5,166.152116,9.234639,-116.767153,59.082684,163.749884,3.053357
3061,3.5,265.847901,9.23464,33.608592,19.279703,-94.797835,32.603165
3062,3.5,94.152099,9.23464,-159.26884,-3.429027,94.295186,-14.143111
3063,3.5,337.847874,9.234643,75.018168,-40.263918,-16.824885,17.174214
3064,3.5,22.152126,9.234643,138.123045,-52.537303,23.978795,-0.046043
3065,3.5,310.152075,9.234647,54.639488,-19.246071,-44.563727,26.572124
3066,3.5,49.847925,9.234647,172.705142,-38.939189,49.975743,-8.792118
3067,3.5,190.765143,9.490731,-63.858883,72.251934,-173.837906,12.97707
3068,3.5,169.234857,9.490731,-113.19812,61.572963,166.457605,4.473747
3069,3.5,241.234841,9.490783,21.283518,41.167866,-123.046287,29.682437
3070,3.5,118.765159,9.490783,-148.486988,18.406302,118.995493,-11.106101
3071,3.5,313.234828,9.490787,56.667945,-21.634662,-41.238943,25.919717
3072,3.5,46.765172,9.490787,169.547028,-40.794992,47.08316,-7.732206
3073,3.5,334.765144,9.490789,72.380028,-37.998664,-19.674663,18.574827
3074,3.5,25.234856,9.490789,142.766016,-51.464566,26.904954,-0.915299
3075,3.5,262.765139,9.49079,32.451473,22.133869,-98.421225,32.716457
3076,3.5,97.234861,9.49079,-158.069893,-0.621528,97.416058,-13.763528
3077,3.5,244.310997,9.702299,23.352279,38.574622,-119.669934,30.52719
3078,3.5,115.689003,9.702299,-150.057191,15.762027,115.916283,-11.46106
3079,3.5,316.310984,9.702301,58.741701,-23.999299,-37.970336,25.17907
3080,3.5,43.689016,9.702301,166.238222,-42.566975,44.210475,-6.67292
3081,3.5,187.68899,9.702305,-73.685603,71.90359,-176.769266,11.951319
3082,3.5,172.31101,9.702305,-109.009763,63.934167,169.172822,5.863794
3083,3.5,259.688993,9.702306,31.234123,24.962182,-102.034987,32.708733
3084,3.5,100.311007,9.702306,-156.861471,2.168566,100.516533,-13.363174
3085,3.5,331.688993,9.702357,69.895473,-35.697992,-22.567213,19.911622
3086,3.5,28.311007,9.702357,147.173513,-50.237634,29.816262,-1.794845
3087,3.5,247.385807,9.854164,25.237617,35.937564,-116.236423,31.250882
3088,3.5,112.614193,9.854164,-151.554953,13.097217,112.83977,-11.814749
3089,3.5,319.385838,9.854165,60.860702,-26.350528,-34.759818,24.338778
3090,3.5,40.614162,9.854165,162.77318,-44.261749,41.345124,-5.629232
3091,3.5,184.614138,9.85417,-82.867049,71.055093,-179.660389,10.867882
3092,3.5,175.385862,9.85417,-104.032883,66.125319,171.910037,7.2092
3093,3.5,256.614151,9.85417,29.929126,27.761859,-105.634025,32.566022
